Page ID,Page Name,Disclaimer,Parti,Link,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat
504310436316194,Laura Lindahl,Laura Lindahl,Konservative,https://www.facebook.com/504310436316194,Politiker,Kvinde,Side,,,FTV kandidat
511936635532121,Mette Skautrup - Konservative i Aarhus,Mette Skautrup,Konservative,https://www.facebook.com/511936635532121,Politiker,Kvinde,Side,,,
611046005621400,Signe Nøhr,,Konservative,https://www.facebook.com/611046005621400,Politiker,Kvinde,Side,,,
614388226092121,Jane Dahl - Det Konservative Folkeparti,Jane Dahl,Konservative,https://www.facebook.com/614388226092121,Politiker,Kvinde,Side,,,
641310642745388,Grethe Nørtoft Saabye,Grethe D Moller Nortoft Saabye,Konservative,https://www.facebook.com/641310642745388,Politiker,Kvinde,Side,,,
671665963044723,"Heidi Bundgaard, Varde Konservative",Heidi Bundgaard,Konservative,https://www.facebook.com/671665963044723,Politiker,Kvinde,Side,,,
695663227183463,Karina Bergmann,Karina Soon Bergmann,Konservative,https://www.facebook.com/695663227183463,Politiker,Kvinde,Side,,,
716711461848763,Caroline Lauritsen,Lauritsen Amena,Konservative,https://www.facebook.com/716711461848763,Politiker,Kvinde,Side,,,
726053570758084,Roya Moore,Moore Roya,Konservative,https://www.facebook.com/726053570758084,Politiker,Kvinde,Side,,,FTV kandidat
796255540533364,"Hanne Bjørn-Klausen, Det Konservative Folkeparti",Bjorn Hanne Bonderup,Konservative,https://www.facebook.com/796255540533364,Politiker,Kvinde,Side,,,FTV kandidat
101958125541525,Dorthe Schmittroth Madsen,Dorthe Bregendahl Madsen,Konservative,https://www.facebook.com/101958125541525,Politiker,Kvinde,Side,,,
104597271851169,Birgitte Klippert,Birgitte Klippert,Konservative,https://www.facebook.com/104597271851169,Politiker,Kvinde,Side,,,
1054275511283530,Mette Guldberg,Mette Edeling Guldberg,Konservative,https://www.facebook.com/1054275511283530,Politiker,Kvinde,Side,,,
105529997937913,Helle Laursen Petersen RV21,Helle Laursen Petersen,Konservative,https://www.facebook.com/105529997937913,Politiker,Kvinde,Side,,,FTV kandidat
106187607988627,Jane Hjort - konservativ politiker,Jane Hjort,Konservative,https://www.facebook.com/106187607988627,Politiker,Kvinde,Side,,,
1157928984332403,Victoria Drummond Kilpatrick,Victoria Drummond Kilpatrick,Konservative,https://www.facebook.com/1157928984332403,Politiker,Kvinde,Side,,,
1416910138521230,Marjan i byrådet,Marjan Ganjjou,Konservative,https://www.facebook.com/1416910138521230,Politiker,Kvinde,Side,,,
1477361382543402,Merete Scheelsbeck,Scheelsbeck Merete Elizabeth,Konservative,https://www.facebook.com/1477361382543402,Politiker,Kvinde,Side,,,FTV kandidat
566443056754736,Egil F. Hulgaard - Politik,Hulgaard Egil Fabritius,Konservative,https://www.facebook.com/566443056754736,Politiker,Mand,Side,MF'ere,,FTV kandidat
1734122353548560,Carina Høedt,Carina Høedt,Konservative,https://www.facebook.com/1734122353548560,Politiker,Kvinde,Side,,,
1751959911736210,Gitte Willumsen ,Willumsen Gitte,Konservative,https://www.facebook.com/1751959911736210,Politiker,Kvinde,Side,,,
186625905603087,Margrethe Agerup - Politiker,Rosborg Sara Bagger Hougaard,Konservative,https://www.facebook.com/186625905603087,Politiker,Kvinde,Side,,,
1895601153841380,Charlotte Green,Det Konservative Folkeparti,Konservative,https://www.facebook.com/1895601153841380,Politiker,Kvinde,Side,,,
2071183673144991,Pernille Weiss,Det Konservative Folkeparti,Konservative,https://www.facebook.com/2071183673144991,Politiker,Kvinde,Side,MEP'ere,,
102220115710109,Gitte Willumsen ,Gitte Willumsen ,Konservative,https://www.facebook.com/102220115710109,Politiker,Kvinde,Side,MF'ere,,FTV kandidat
1541220236121470,Katarina Ammitzbøll,These ads ran without a disclaimer,Konservative,https://www.facebook.com/1541220236121470,Politiker,Kvinde,Side,MF'ere,,FTV kandidat
369282413923161,Marie Høgh - konservativ folketingskandidat i Københavns storkreds,Det Konservative Folkeparti,Konservative,https://www.facebook.com/369282413923161,Politiker,Kvinde,Side,,,
397094903687472,Mai Mercado,Mai Mercado,Konservative,https://www.facebook.com/397094903687472,Politiker,Kvinde,Side,MF'ere,,FTV kandidat
309867232515766,Mette Abildgaard,Mette Abildgaard,Konservative,https://www.facebook.com/309867232515766,Politiker,Kvinde,Side,MF'ere,,FTV kandidat
498866330582846,Lisa skov i Folketinget,These ads ran without a disclaimer,Konservative,https://www.facebook.com/498866330582846,Politiker,Kvinde,Side,,,
512961532554394,Camilla Lydiksen,Lydiksen Camilla Louise,Konservative,https://www.facebook.com/512961532554394,Politiker,Kvinde,Side,,,
778870692255037,Jane Christensen Folketingskandidat 2019,Christensen Jane,Konservative,https://www.facebook.com/778870692255037,Politiker,Kvinde,Side,,,
100142515634314,Dan Foss Kragh,Dan Foss Kragh,Konservative,https://www.facebook.com/100142515634314,Politiker,Mand,Side,,,
100143372475447,Konservativ kandidat til kommunalvalget i Odder Kommune i 2021.,Runo Heine Kingbo,Konservative,https://www.facebook.com/100143372475447,Politiker,Mand,Side,,,
100268679151165,Lars Nørgaard Bjørn,Lars Nørgaard Bjørn,Konservative,https://www.facebook.com/100268679151165,Politiker,Mand,Side,,,
100292841851276,Silas Fisker i Hvidovre Kommunalbestyrelse,Silas Fisker i Hvidovre Kommunalbestyrelse,Konservative,https://www.facebook.com/100292841851276,Politiker,Mand,Side,,,
100374125756452,"Kastrupsen, Varde Byråd",Kastrupsen Henrik Vej,Konservative,https://www.facebook.com/100374125756452,Politiker,Mand,Side,,,
100408952410173,Steen A. Stephansen,Steen Allan Stephansen,Konservative,https://www.facebook.com/100408952410173,Politiker,Mand,Side,,,
100416992108149,Anders Løve Kyhl - Konservativ kandidat i København og Region Hovedstaden,Anders Love Kyhl,Konservative,https://www.facebook.com/100416992108149,Politiker,Mand,Side,,,
100468202441655,Gert Jørgensen - Borgmester,Konservative i Sorø Kommune,Konservative,https://www.facebook.com/100468202441655,Politiker,Mand,Side,,,
100491488372508,Michael Gertsen - konservativ spidskandidat,Konservative i Nyborg Kommune,Konservative,https://www.facebook.com/100491488372508,Politiker,Mand,Side,,,
100634165746925,Lars Hedegaard - Silkeborg Byråd,Lars Hedegaard,Konservative,https://www.facebook.com/100634165746925,Politiker,Mand,Side,,,
100645105534955,Jacob Teckemeier - Frederiksberg,Jocob Sten Teckemeier,Konservative,https://www.facebook.com/100645105534955,Politiker,Mand,Side,,,
100724415700644,Jens Liebe-Lindgreen. Kommunalvalg 2021,JENS LIEBE-LINDGREEN,Konservative,https://www.facebook.com/100724415700644,Politiker,Mand,Side,,,
100727859069688,Patrick Lehto,Patrick Lehto Larsen,Konservative,https://www.facebook.com/100727859069688,Politiker,Mand,Side,,,
100813922051097,Jeppe Korreborg Pedersen - Byrådskandidat i Vesthimmerlands Kommune,Jeppe Korreborg Pedersen,Konservative,https://www.facebook.com/100813922051097,Politiker,Mand,Side,,,
100830938993373,Peter Brix - Det Konservative Folkeparti,Peter Kjaen Brix,Konservative,https://www.facebook.com/100830938993373,Politiker,Mand,Side,,,
100901755461338,Tage Schmidt - Det Konservative Folkeparti,Tage Schmidt,Konservative,https://www.facebook.com/100901755461338,Politiker,Mand,Side,,,
100919751664584,Bent Fabricius,Bent Fabricius,Konservative,https://www.facebook.com/100919751664584,Politiker,Mand,Side,,,
101050625329226,Jørgen Petersen,Jorgen Lynge Petersen,Konservative,https://www.facebook.com/101050625329226,Politiker,Mand,Side,,,
101119872321199,Claus Birkelyng - byrådskandidat Det Konservative Folkeparti i Helsingør,Claus Birkelyng,Konservative,https://www.facebook.com/101119872321199,Politiker,Mand,Side,,,
101269214761097,Jens Damgaard Gøtzsche,Jens Damgaard Gøtzsche,Konservative,https://www.facebook.com/101269214761097,Politiker,Mand,Side,,,
101275272062590,Michael Folkersen,Michael Folkersen,Konservative,https://www.facebook.com/101275272062590,Politiker,Mand,Side,,,
101347965697000,Torben Johansen,Lars Bachmann,Konservative,https://www.facebook.com/101347965697000,Politiker,Mand,Side,,,
101373318826934,Daniel Vestergaard Konservative,Daniel Vilsbak Vestergaard,Konservative,https://www.facebook.com/101373318826934,Politiker,Mand,Side,,,
101519718945716,Knud Vinther Hansen - Konservative,Knud Henning Vinther Hansen,Konservative,https://www.facebook.com/101519718945716,Politiker,Mand,Side,,,
101520671976035,Emil Karlebjerg,Emil Karlebjerg,Konservative,https://www.facebook.com/101520671976035,Politiker,Mand,Side,,,
101571285407820,Martin Sørensen,Jens Sørensen,Konservative,https://www.facebook.com/101571285407820,Politiker,Mand,Side,,,
101630325304076,Ole Gottlieb,Ole Gottlieb,Konservative,https://www.facebook.com/101630325304076,Politiker,Mand,Side,,,
101930138962590,Steen Boldsen,Steen Boldsen,Konservative,https://www.facebook.com/101930138962590,Politiker,Mand,Side,,,
101954318889216,Christian Eppers,Christian Eppers,Konservative,https://www.facebook.com/101954318889216,Politiker,Mand,Side,,,
102002921876924,Gorm Hoff Lauridsen - Konservativ byrådskandidat Kv2021,Gorm Hoff Ringgaard Lauridsen,Konservative,https://www.facebook.com/102002921876924,Politiker,Mand,Side,,,
102070398247288,Kasper Kolstrup Møller - Kommunalvalg 2021,Kasper Kolstrup Møller,Konservative,https://www.facebook.com/102070398247288,Politiker,Mand,Side,,,
102168292130668,Thomas Hust,Thomas Ejlskov Hust,Konservative,https://www.facebook.com/102168292130668,Politiker,Mand,Side,,,
102290185341786,Morten Hubenbecker Poulsen,"Byrådskandidat, Konservative Fredensborg",Konservative,https://www.facebook.com/102290185341786,Politiker,Mand,Side,,,
102380235575962,Morten Hæk - Silkeborg Byråd,Morten Hæk,Konservative,https://www.facebook.com/102380235575962,Politiker,Mand,Side,,,
102417752086942,Oliver Bagge,Oliver Bagge Jensen,Konservative,https://www.facebook.com/102417752086942,Politiker,Mand,Side,,,
102473112033862,"Mikkel Hartwich, Konservativ Byrådskandidat, Fredensborg Kommune",Mikkel Hartwich,Konservative,https://www.facebook.com/102473112033862,Politiker,Mand,Side,,,
102641408325893,"Rene Lund Sørensen, Konservativ kandidat kommunalvalg 2021",Renè Lund Sørensen,Konservative,https://www.facebook.com/102641408325893,Politiker,Mand,Side,,,
102716028798788,Mads Ulrik Holm Danielsen,Mads Ulrik Holm Danielsen,Konservative,https://www.facebook.com/102716028798788,Politiker,Mand,Side,,,
102841344807350,Jan Færch - Byrådsmedlem,Jan Færch,Konservative,https://www.facebook.com/102841344807350,Politiker,Mand,Side,,,
102851328581010,Jacob Feldborg,Jacob Feldborg,Konservative,https://www.facebook.com/102851328581010,Politiker,Mand,Side,,,
102903024913144,Thomas Rydahl - konservativ byrådskandidat,Thomas Rydahl,Konservative,https://www.facebook.com/102903024913144,Politiker,Mand,Side,,,
102944315462186,Valdemar H. Høiris,Valdemar H. Høiris,Konservative,https://www.facebook.com/102944315462186,Politiker,Mand,Side,,,
102998378243571,Søren Friis Trebbien - Spidskandidat KV21,,Konservative,https://www.facebook.com/102998378243571,Politiker,Mand,Side,,,
103043358684459,Mikkel Højsleth - Konservative Rebild,Mikkel Højsleth,Konservative,https://www.facebook.com/103043358684459,Politiker,Mand,Side,,,
103086588592289,Morten Skydsgaard - Det Konservative Folkeparti,Morten Skydsgaard,Konservative,https://www.facebook.com/103086588592289,Politiker,Mand,Side,,,
103142524915265,Steen Stavnsbo,Steen Stavnsbo,Konservative,https://www.facebook.com/103142524915265,Politiker,Mand,Side,,,
103624721512961,Kenneth Bak -  Kandidat KV21,Kenneth Bak,Konservative,https://www.facebook.com/103624721512961,Politiker,Mand,Side,,,
103792251786365,"Thorbjørn Hein, kandidat for København",Det Konservative Folkeparti,Konservative,https://www.facebook.com/103792251786365,Politiker,Mand,Side,,,
103832165136204,Jacob Aagesen - Det Konservative Folkeparti i Herlev,Jacob Aagesen,Konservative,https://www.facebook.com/103832165136204,Politiker,Mand,Side,,,
104090738676694,Politikeren Jan Nielsen - Ribe /  Esbjerg,"Byrådskandidat Jan Nielsen, Det Konservative Folkeparti",Konservative,https://www.facebook.com/104090738676694,Politiker,Mand,Side,,,
104105034963592,Politiker Claus Starup,Claus Starup,Konservative,https://www.facebook.com/104105034963592,Politiker,Mand,Side,,,
104115965400997,Per Nyborg,Per Nyborg,Konservative,https://www.facebook.com/104115965400997,Politiker,Mand,Side,,,
104146581866439,Steen Have Otterstrøm - Konservativ,Steen Otterstrøm,Konservative,https://www.facebook.com/104146581866439,Politiker,Mand,Side,,,
104229188003573,Dan Kornbek Christiansen,Det Konservative Folkeparti i Glostrup,Konservative,https://www.facebook.com/104229188003573,Politiker,Mand,Side,,,
104275765127558,Niko Reich Morales - Frederiksberg,Niko Reich Morales,Konservative,https://www.facebook.com/104275765127558,Politiker,Mand,Side,,,
104412662012047,"Søren Mayntz, Det Konservative Folkeparti",Soren Bertelsen Mayntz,Konservative,https://www.facebook.com/104412662012047,Politiker,Mand,Side,,,
104693408170099,Thomas Vangsaa,Thomas Stoustrup Vangsaa,Konservative,https://www.facebook.com/104693408170099,Politiker,Mand,Side,,,
104816694816504,Claes Eiken,Claes Eiken,Konservative,https://www.facebook.com/104816694816504,Politiker,Mand,Side,,,
105006835126933,Thomas Hofstedt Nielsen - kandidat til KV21,Thomas Hofstedt Nielsen,Konservative,https://www.facebook.com/105006835126933,Politiker,Mand,Side,,,
105156038283179,Kenny Schødt i Viborg Byråd,Kenny Schødt,Konservative,https://www.facebook.com/105156038283179,Politiker,Mand,Side,,,
105156718422516,Benjamin Tvede - Det Konservative Folkeparti,Benjamin Tvede,Konservative,https://www.facebook.com/105156718422516,Politiker,Mand,Side,,,
105160074972952,Lars Bregnbak - Det Konservative Folkeparti i Gribskov,Lars Christian Bregnbak,Danmarksdemokraterne,https://www.facebook.com/105160074972952,Politiker,Mand,Side,,,
105372988191266,Michael Fenger,Den Konservative vælgerforening i Gentofte,Konservative,https://www.facebook.com/105372988191266,Politiker,Mand,Side,,,
105571318598326,Henrik Lange,Henrik Smith Lange,Konservative,https://www.facebook.com/105571318598326,Politiker,Mand,Side,,,
105710364786000,Jimmy Storm Jessen Byrådskandidat for Det Konservative Folkeparti Herning,Jimmy Rasmus Storm Jessen,Konservative,https://www.facebook.com/105710364786000,Politiker,Mand,Side,,,
106000821721236,Henrik Christensen - Det Konservative Folkeparti,Henrik Christensen,Konservative,https://www.facebook.com/106000821721236,Politiker,Mand,Side,,,
106011151747991,Bjørn jensen - Syddjurs Konservative - KV21,Bjorn Jensen,Konservative,https://www.facebook.com/106011151747991,Politiker,Mand,Side,,,
106020844999734,William Qvick-Godthaab - Konservativ byrådskandidat,William Qvick-Godthaab,Konservative,https://www.facebook.com/106020844999734,Politiker,Mand,Side,,,
106036798614,Christian Johnson - Konservativ Byrådskandidat i Mariagerfjord,Christian Johnson,Konservative,https://www.facebook.com/106036798614,Politiker,Mand,Side,,,
106270681594462,Nicola Emily Larsen,Det Konservative Folkeparti Rudersdal,Konservative,https://www.facebook.com/106270681594462,Politiker,Mand,Side,,,
106422215170007,Steffen Drejer -  Konservativ byrådsmedlem,Steffen Drejer,Konservative,https://www.facebook.com/106422215170007,Politiker,Mand,Side,,,
106503861078900,Mathias Schwartz Kirkegaard skal i Greve Byråd,Mathias Schwartz Kirkegaard,Konservative,https://www.facebook.com/106503861078900,Politiker,Mand,Side,,,
106905478298874,Anton Brüniche-Olsen,Anton Brüniche-Olsen,Konservative,https://www.facebook.com/106905478298874,Politiker,Mand,Side,,,
1069294743110798,Troels Christensen - byrådskandidat,Troels Christensen,Konservative,https://www.facebook.com/1069294743110798,Politiker,Mand,Side,,,
107044378211554,Claus Wagenblast-Franck - Stem personligt,Claus Wagenblast-Franck,Konservative,https://www.facebook.com/107044378211554,Politiker,Mand,Side,,,
107055111336180,Markus Munk Jensen,Markus Munk Jensen,Konservative,https://www.facebook.com/107055111336180,Politiker,Mand,Side,,,
107105798390846,Jeppe Fuglsang - Byrådskandidat i Billund Kommune,Jeppe Lindbjerg Fuglsang,Konservative,https://www.facebook.com/107105798390846,Politiker,Mand,Side,,,
107292821717787,Kurt Næsted,Kurt Næsted Nielsen,Konservative,https://www.facebook.com/107292821717787,Politiker,Mand,Side,,,
107404634475935,Peter Kent Starup KV21,Peter Kent Starup,Konservative,https://www.facebook.com/107404634475935,Politiker,Mand,Side,,,
107662638307808,Peder Enggård - Silkeborg Byråd,Peder Enggård,Konservative,https://www.facebook.com/107662638307808,Politiker,Mand,Side,,,
107865054704163,"Thomas Frisch, Konservative Allerød",Thomas Christian Frisch,Konservative,https://www.facebook.com/107865054704163,Politiker,Mand,Side,,,
107910644679222,"Lars Storgaard, Det Konservative Folkeparti",Camilla Juhl Storgaard,Konservative,https://www.facebook.com/107910644679222,Politiker,Mand,Side,,,
108266361211050,Henrik Fougt i Køge Byråd,Henrik Fougt,Konservative,https://www.facebook.com/108266361211050,Politiker,Mand,Side,,,
1083853165084811,Thomas von Jessen,Thomas Von Jessen,Konservative,https://www.facebook.com/1083853165084811,Politiker,Mand,Side,,,
108392448053437,Malthe Borlund Bonde,Malthe Borlund Bonde,Konservative,https://www.facebook.com/108392448053437,Politiker,Mand,Side,,,
108449044676907,Christian Winther,Det Konservative Folkeparti,Konservative,https://www.facebook.com/108449044676907,Politiker,Mand,Side,,,
108482491447974,Christian Trodsøe - Kommunalkandidat i Faaborg-Midtfyn kommune.,Christian Trodsøe Hansen,Konservative,https://www.facebook.com/108482491447974,Politiker,Mand,Side,,,
