Page ID,Page name,Disclaimer,Parti,Amount spent (DKK),Number of ads in Library,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat,Day,Blok
110194595113031,Rasmus Sandvej - Det Konservative Folkeparti,Rasmus Krabbe Sandvej,Konservative,287,7,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
112592331447479,Camillo Krog - Det Konservative Folkeparti,Camillo Thomas Krog,Konservative,250,5,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
119769598101853,Konservativ Ungdom,Konservativ Ungdom,Konservative,1618,13,Partiside,Partiside,Side,,,,20221027,Blå blok
147445529107267,Folketingskandidat Jesper Højmark Esbensen,Jesper Højmark Esbensen,Konservative,179,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
153005544821843,Mads C. Andersen,Mads Andersen,Konservative,1237,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
161801967707312,Frederik Bloch Münster,Münster Frederik Bloch,Konservative,989,10,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
162843287205735,Rasmus Jarlov,Rasmus Jarlov,Konservative,1338,12,Politiker,Mand,Side,MF'ere,,,20221027,Blå blok
162952140548832,Christoffer Buster Reinhardt,Reinhardt Christoffer Buster,Konservative,5132,15,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
176023815880541,Konservative i Thy,Molanders,Konservative,1641,4,Partiside,Partiside,Side,,,,20221027,Blå blok
177609692660255,Niels Flemming Hansen,Hansen Niels Flemming Schultz,Konservative,4188,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Blå blok
196889620497930,Kristian Guldfeldt,Guldfeldt Kristian Siemons,Konservative,1912,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
205255551517916,Joachim Hoffmann-Petersen,Joachim Torp Hoffmann-Petersen,Konservative,628,17,Politiker,Mand,Side,,,,20221027,Blå blok
207100394675252,Steffen Peter Hansen,Steffen Peter Mackeith Borup Hansen,Konservative,384,4,Politiker,Mand,Side,,,,20221027,Blå blok
213762135321831,Søren Vanting,Søren Vanting,Konservative,119,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
220884988385840,Magnus Von Dreiager,Magnus Von Dreiager,Konservative,832,14,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
221368818036876,Helle  Bonnesen,Det Konservative Folkeparti,Konservative,1126,8,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
229347797233832,Brigitte Klintskov Jerkel Politiker,Jerkel Brigitte Klintskov,Konservative,1533,23,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
231609407194100,Isabella Arendt,Isabella Arendt Vlasman,Konservative,1567,6,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
238444083333468,Rasmus Elkjær Larsen - Politiker,Rasmus Elkjær Larsen,Konservative,391,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
262868500820455,Dina Raabjerg,Bjarne Raabjerg,Konservative,477,3,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
265403705309904,Mogens Birkelund - konservativ,Birkelund Mogens,Konservative,987,2,Politiker,Mand,Side,,,,20221027,Blå blok
268579286974290,Lene Kjelgaard Jensen - Folketingskandidat Det Konservative Folkeparti,Det Konservative Folkeparti,Konservative,504,4,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
268579286974290,Lene Kjelgaard Jensen - Folketingskandidat Det Konservative Folkeparti,Lene Brix Kjelgaard Jensen,Konservative,114,4,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
291959844520896,Marcus Knuth,Marcus Knuth,Konservative,9146,30,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Blå blok
301279783370957,Steen Holm Iversen,Steen Holm Iversen,Konservative,1954,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
309867232515766,Mette Abildgaard,Mette Abildgaard,Konservative,1137,33,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
310638582806533,Anders Krojgaard Lund,Anders Krojgaard Lund,Konservative,304,3,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
314962322593667,Birgitte Bergman,Birgitte Bergman,Konservative,6491,6,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
327826023928663,Rune Kristensen,Rune Kristensen,Konservative,1019,14,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
340621956038178,Henrik Sørensen - Det Konservative Folkeparti,Henrik Michael Borsholm Sørensen,Konservative,1998,24,Politiker,Mand,Side,,,,20221027,Blå blok
352886958450080,Martin Wood Pedersen - Folketingskandidat,Rikke Møller Nybråten,Konservative,1006,16,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
358828094665364,Mia Tang,Mia Tang,Konservative,3511,17,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
371163919965024,Andreas Karlsen,Karlsen Andreas Engelsborg,Konservative,2301,32,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
397094903687472,Mai Mercado,Mai Mercado,Konservative,1049,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
460055244123143,Britt Bager,Bager Britt,Konservative,3324,22,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
504310436316194,Laura Lindahl,Laura Lindahl,Konservative,2499,42,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
525176704212570,Per Urban Olsen,Per Urban Olsen,Konservative,420,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
566443056754736,Egil F. Hulgaard - Politik,Peter Hojmark Trasborg,Konservative,3061,16,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Blå blok
611046005621400,Signe Nøhr,Signe Nøhr Nielsen,Konservative,121,2,Politiker,Kvinde,Side,,,,20221027,Blå blok
674034729594774,Nikolaj Bøgh,Nikolaj Bøgh,Konservative,2507,12,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
683682235062292,Jens-Henrik Kirk,Kirk Jens-Henrik,Konservative,1061,10,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
726053570758084,Roya Moore,Moore Roya,Konservative,746,7,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
952334508116178,Søren Pape Poulsen,Søren Pape Poulsen,Konservative,23445,20,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221027,Blå blok
1386155778286762,Konservative Ringkøbing-Skjern,Lennart Hildebrand Qvist,Konservative,437,7,Partiside,Partiside,Side,,,,20221027,Blå blok
1443657599057803,Niels Martin Viuff,Niels Martin Viuff,Konservative,2126,13,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1477361382543402,Merete Scheelsbeck,Scheelsbeck Merete Elizabeth,Konservative,1789,30,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
1.54122E+15,Katarina Ammitzbøll,Katarina Ammitzboell,Konservative,427,14,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
1852431041663532,Peter Stakemann,Det Konservative Folkeparti,Konservative,709,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1.8956E+15,Charlotte Green,Jens-Ole Hesel,Konservative,1160,7,Politiker,Kvinde,Side,,,,20221027,Blå blok
2079067062409423,Mona Juul,Juul Mona,Konservative,5681,6,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
101365852218726,Jacob Bang Politisk profil for KD,Jacob Bang,Kristendemokraterne,112,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
102921128233450,KD - Aarhus Kommune,Frank Engdal,Kristendemokraterne,174,2,Partiside,Partiside,Side,,,,20221027,Blå blok
103160762433020,Ester Esmarch KD,Ester Esmarch,Kristendemokraterne,189,8,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
103922898992797,"Jørgen Bjerregaard - Folketingskandidat, Kristendemokraterne",Jørgen Bjerregaard,Kristendemokraterne,139,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
104164435635812,Tina Mørk KD,Tina Mørk,Kristendemokraterne,146,4,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
104665415387809,Michelle West Folketingskandidat,Michelle West,Kristendemokraterne,1420,6,Politiker,Kvinde,Side,,,,20221027,Blå blok
105379981699451,Jonas Røjkjær Laustsen - KD,KristenDemokraterne,Kristendemokraterne,858,4,Politiker,Mand,Side,,,,20221027,Blå blok
106230431548468,Birgit Jakobsen,Birgit Jakobsen,Kristendemokraterne,1328,5,Politiker,Kvinde,Side,,,,20221027,Blå blok
110126118101226,KD Forsberg,Henrik Forsberg,Kristendemokraterne,103,4,Politiker,Mand,Side,,,,20221027,Blå blok
116023864423098,Gert Dyrn KristenDemokraterne,Dyrn Gert,Kristendemokraterne,208,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
180658048629404,Kristendemokraterne,Kristendemokraterne,Kristendemokraterne,4855,9,Partiside,Partiside,Side,Nationalt parti,,,20221027,Blå blok
204097578302129,Mirjam Fibiger Olesen - kandidat for KD,Mirjam Fibiger Olesen,Kristendemokraterne,385,3,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
247534120499912,Jesper Housgaard - KD,Jesper Housgaard Petersen,Kristendemokraterne,384,3,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
265160783513074,KD - KristenDemokraterne på Fyn,KD - KristenDemokraterne på Fyn,Kristendemokraterne,134,2,Partiside,Partiside,Side,,,,20221027,Blå blok
431697850703771,Anne-Marie Jørgensen,Anne-Marie Mølbæk Jørgensen,Kristendemokraterne,160,2,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
581466148711116,Henrik Hjortshøj - KristenDemokraterne,Henrik Hjortshøj,Kristendemokraterne,281,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1074613889386015,Søren Lydeking Pedersen - KD Kandidat,Søren Pedersen,Kristendemokraterne,171,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
2229332167280623,"Marianne Karlsmose, KD-politiker",Kristendemokraterne,Kristendemokraterne,454,2,Politiker,Kvinde,Side,,Partileder,FTV kandidat,20221027,Blå blok
107893513382,Liberal Alliances Ungdom,Liberal Alliances Ungdom,Liberal Alliance,490,1,Partiside,Partiside,Side,,,,20221027,Blå blok
100620235211199,Carl Andersen i Folketinget,Carl Andersen i Folketinget,Liberal Alliance,455,27,Politiker,Mand,Side,,,,20221027,Blå blok
100785782446073,Simon Karim Helledie - Liberal Alliance,Simon Karim Helledie,Liberal Alliance,717,3,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
101500148837411,"Marcus Techow Danielsson - Venstre, Danmarks Liberale Parti",Marcus Techow Danielsson,Liberal Alliance,817,6,Politiker,Mand,Side,,,,20221027,Blå blok
102063998456532,Alexander Ryle,Alexander Ryle,Liberal Alliance,1143,18,Politiker,Mand,Side,,,,20221027,Blå blok
102834855411467,Peter Loft Liberal Alliance,Peter Sam Loft,Liberal Alliance,375,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
103276942425086,Lars Høyer Holmqvist - Folketingskandidat Liberal Alliance,Lars Hoyer Holmqvist,Liberal Alliance,195,13,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
104731702087348,Katrine Daugaard - Liberal Alliance,Katrine Daugaard Christensen,Liberal Alliance,344,3,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
104935758853057,Kim Alexander Jensen - Liberal Alliance,Kim Alexander Lykke Jensen,Liberal Alliance,606,11,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
105652505550626,Steffen W. Frølund,Steffen W. Frølund,Liberal Alliance,1934,27,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
106952222676974,Liberal Alliance,Liberal Alliance,Liberal Alliance,82395,167,Partiside,Partiside,Side,Nationalt parti,,,20221027,Blå blok
110777013721056,"Lars-Christian Brask, Liberal Alliance",Brask Lars-Christian,Liberal Alliance,2732,10,Politiker,Mand,Side,,,,20221027,Blå blok
111543314804324,Martin Sibast Laugesen - Liberal Alliance,Martin Sibast Laugesen,Liberal Alliance,384,7,Politiker,Mand,Side,,,,20221027,Blå blok
118948271632865,Henrik Dahl,Henrik Dahl,Liberal Alliance,1362,25,Politiker,Mand,Side,MF'ere,,,20221027,Blå blok
196469133697258,Liberal Alliance - Nordjylland,Liberal Alliance Nordjylland,Liberal Alliance,123,3,Partiside,Partiside,Side,,,,20221027,Blå blok
279900715782033,Steffen Larsen,Larsen Steffen,Liberal Alliance,1804,9,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
441211119381442,Lene Foged,Foged Lene,Liberal Alliance,131,1,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
546989505689609,Sólbjørg Jakobsen,Liberal Alliance Nordjylland,Liberal Alliance,2278,9,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
635185493257674,Carsten Bach,Riis Carsten Bach,Liberal Alliance,2131,8,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
671022293105597,Alex Vanopslagh,Alex Vanopslagh,Liberal Alliance,10920,61,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221027,Blå blok
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager,Liberal Alliance,384,13,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1469658016633937,Danny Malkowski,Danny Stuhr Malkowski,Liberal Alliance,980,14,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1550318855207094,Jens Meilvang,Meilvang Jens,Liberal Alliance,3742,15,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1638487316462005,Kim Bjoernstrup,Kim Bjoernstrup,Liberal Alliance,789,23,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
100107942828713,Jon Stephensen,Jon Stephensen,Moderaterne,860,11,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
101070612695482,Lean Milo • Moderaterne,Lean Milo - Moderaterne,Moderaterne,3309,12,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
102744149091447,Johan Kahl,Johan Frederik Kahl Aagaard,Moderaterne,175,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
103493782327951,Tobias Grotkjær Elmstrøm,Tobias Grotkjær Elmstrøm,Moderaterne,1260,21,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
106140365096197,Michael Hertz,Michael Hertz,Moderaterne,3651,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
107369661875730,"Mohammad Rona - Moderaterne, Nordjylland",Mohammadahmad Rona,Moderaterne,111,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
108273171366317,Moderaterne,Moderaterne,Moderaterne,7290,6,Partiside,Partiside,Side,Nationalt parti,,,20221027,Blå blok
110694135092888,Kenneth Bjerg Andersen - Folketingskandidat,Kenneth Bjerg Andersen,Moderaterne,108,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
111051074711032,Monika Rubin,Monika Afzali,Moderaterne,1935,9,Politiker,Kvinde,Side,,,,20221027,Blå blok
111197364946280,Kim Rasmussen,Kim Rasmussen,Moderaterne,349,41,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
112565907996376,Peter Have,Moderaterne,Moderaterne,1452,1,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
426514307462715,Benjamin Lindberg,Benjamin Henning Lindberg,Moderaterne,121,1,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1070819859727581,Erick Thürmer,Erick Thürmer,Moderaterne,3562,13,Politiker,Mand,Side,,,,20221027,Blå blok
100343001690599,"Niels Peder Ravn, Nye Borgerlige København",Nye Borgerlige,Nye Borgerlige,1834,34,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
100343001690599,"Niels Peder Ravn, Nye Borgerlige København",Niels Peder Ravn,Nye Borgerlige,202,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
100352341813145,"Mogens Aaby - Folketingskandidat, Nye Borgerlige, Midt- og Vestjylland",Nye Borgerlige,Nye Borgerlige,858,38,Politiker,Mand,Side,,,,20221027,Blå blok
100449688437243,Mormor Uden Filter,Karina Charlotta Hagger Kirk,Nye Borgerlige,768,7,Politiker,Kvinde,Side,,,,20221027,Blå blok
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Doberck,Nye Borgerlige,500,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
102502398586277,"Jens K. Lundager - Politiker, Nye Borgerlige",Jens Lundager,Nye Borgerlige,387,2,Politiker,Mand,Side,,,,20221027,Blå blok
103024345378846,Henriette Ergemann Nye Borgerlige,Jesper Høgedal,Nye Borgerlige,394,7,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
105847858597466,Malte Jäger,Malte Brovall Jäger,Nye Borgerlige,361,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
109065231390109,Jan Køpke Christensen Nye Borgerlige,Jan Kopke Christensen,Nye Borgerlige,1068,12,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
113158773469624,Pernille Vermund,Nye Borgerlige,Nye Borgerlige,10277,49,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221027,Blå blok
131007633633768,Marianne Mørk Mathiesen,Marianne Mørk Mathiesen,Nye Borgerlige,378,2,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
348747229200158,Mikkel Bjørn,Nye Borgerlige,Nye Borgerlige,3136,38,Politiker,Mand,Side,,,,20221027,Blå blok
348747229200158,Mikkel Bjørn,Sorensen Mikkel Bjorn Roland,Nye Borgerlige,1229,20,Politiker,Mand,Side,,,,20221027,Blå blok
398454550257699,Lars Boje Mathiesen,Nye Borgerlige,Nye Borgerlige,9240,44,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Blå blok
533374726861312,Kim Edberg Andersen,Nye Borgerlige,Nye Borgerlige,2724,39,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
638113892944657,Jan Bigum Warming,Jan Warming,Nye Borgerlige,4876,23,Politiker,Mand,Side,,,,20221027,Blå blok
646746285466931,Nye Borgerlige,Nye Borgerlige,Nye Borgerlige,247,1,Partiside,Partiside,Side,Nationalt parti,,,20221027,Blå blok
718327901589937,Mette Thiesen,Nye Borgerlige,Nye Borgerlige,2592,35,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Blå blok
1076649382425904,Nye Borgerlige i Aabenraa kredsen,Jonas Zuschke,Nye Borgerlige,424,3,Partiside,Partiside,Side,,,,20221027,Blå blok
1104790642968068,Peter Seier Christensen,Nye Borgerlige,Nye Borgerlige,2919,32,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Blå blok
1104790642968068,Peter Seier Christensen,Peter Seier Christensen,Nye Borgerlige,859,5,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Blå blok
1290688527749987,Hans Blaaberg,Hans Blaaberg,Nye Borgerlige,384,9,Politiker,Mand,Side,,,,20221027,Blå blok
1392451360871381,Claus Bøgh Svenningsen,Svenningsen Claus Bogh,Nye Borgerlige,192,3,Politiker,Mand,Side,,,FTV kandidat,20221027,Blå blok
1506662992747146,Ulla Kokfelt,Nye Borgerlige,Nye Borgerlige,1271,36,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Blå blok
12458150929,Radikale Venstre,Radikale Venstre,Radikale Venstre,7193,125,Partiside,Partiside,Side,Nationalt parti,,,20221027,Rød blok
110201045154,Hovedstadens Radikale Venstre,Hovedstadens Radikale Venstre,Radikale Venstre,1631,34,Partiside,Partiside,Side,,,,20221027,Rød blok
100297329347407,Peter Zinckernagel,Peter Zinckernagel,Radikale Venstre,739,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
101564562484880,Steffen Helledie,Steffen Holme Helledie,Radikale Venstre,529,16,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
101837259225128,Lukas Lunøe,Lukas Lunøe,Radikale Venstre,505,6,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
104015216329806,Christian Holm Donatzky - Radikale Venstre,Christian Holm Donatzky,Radikale Venstre,578,7,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
106274738631336,Klaus Bondam - Radikale Venstre,Martin Paludan,Radikale Venstre,1523,12,Politiker,Mand,Side,,,,20221027,Rød blok
107066291627436,Thomas Rohden,Thomas Rohden,Radikale Venstre,185,1,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
107339525042468,Hikmet Altun Radikale Venstre,Hikmet Altun,Radikale Venstre,163,2,Politiker,Kvinde,Side,,,,20221027,Rød blok
109659338204744,Keld Marstrand Wang - Din Radikale Stemme,Keld Christensen,Radikale Venstre,183,8,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
112069957010051,Kim Lei-Jensen,Kim Lei-Jensen,Radikale Venstre,1028,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
113588132144811,Ruben Kidde,Ruben Kidde,Radikale Venstre,7684,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Rød blok
116643481027130,Brian Køster - Radikale Venstre,Brian Køster,Radikale Venstre,234,20,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
116815188998165,Tine Hessner - Politiker - Radikale Venstre,Hessner Tine,Radikale Venstre,241,2,Politiker,Kvinde,Side,,,,20221027,Rød blok
127344360615074,Zenia Stampe,Zenia Stampe,Radikale Venstre,2683,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
132364993978468,Andreas Steenberg,Andreas Steenberg,Radikale Venstre,4594,92,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Rød blok
144514992317873,Christian Friis Bach,Johannes Vestergaard,Radikale Venstre,1911,6,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
148900938515423,Sofie Carsten Nielsen,Radikale Venstre,Radikale Venstre,5796,19,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221027,Rød blok
150628998315242,Marie Kampmann,Marie Kampmann,Radikale Venstre,1152,5,Politiker,Kvinde,Side,,,,20221027,Rød blok
171415843027399,Christina Thorholm,Christina Thorholm,Radikale Venstre,1183,22,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
255662998253921,Nils Sjøberg,Radikale Venstre Sønderborg,Radikale Venstre,378,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
276817062372351,Lotte Rod,Lotte Rod,Radikale Venstre,503,5,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
293266234170207,Line Krogh Lay,Lay Line Krogh,Radikale Venstre,413,2,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Rød blok
337594876360078,Daniel Nyboe Andersen,Andersen Daniel Nyboe,Radikale Venstre,600,15,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
348713338478849,Samira Nawa,Samira Nawa,Radikale Venstre,4119,7,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
447217575331947,Martin Lidegaard,Martin Lidegaard,Radikale Venstre,1066,14,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Rød blok
810476755802044,Kathrine Olldag,Mette Beltoft Smidt Olesen,Radikale Venstre,384,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
810476755802044,Kathrine Olldag,Olldag Kathrine,Radikale Venstre,343,5,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
1377441749244487,Rasmus Helveg Petersen,Rasmus Helveg Petersen,Radikale Venstre,257,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Rød blok
1438856909487306,Jacob Netteberg,Netteberg Jacob,Radikale Venstre,191,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
1520655051339394,Christina Rittig Falkberg,Christina Falkberg,Radikale Venstre,203,4,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Rød blok
1672424246120349,Esat Sentürk,Esat Senturk,Radikale Venstre,305,8,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
1791759817712146,Katrine Robsøe,Robsøe Katrine Kjaer,Radikale Venstre,2375,9,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
24352982198,Ida Auken,Ida Auken,Socialdemokratiet,1029,6,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
41459763029,Socialdemokratiet,Socialdemokratiet,Socialdemokratiet,35492,85,Partiside,Partiside,Side,Nationalt parti,,,20221027,Rød blok
57497067718,Mette Frederiksen,Socialdemokratiet,Socialdemokratiet,2135,2,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221027,Rød blok
88419746037,Pernille Rosenkrantz-Theil,ROSENKRANTZ-THEIL PERNILLE,Socialdemokratiet,387,1,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
126084211821,Danmarks Socialdemokratiske Ungdom (DSU),Danmarks Socialdemokratiske Ungdom,Socialdemokratiet,508,3,Partiside,Partiside,Side,,,,20221027,Rød blok
133121536016,Kim Eskesen,Kim Eskesen,Socialdemokratiet,777,9,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
100282381897734,Frederik Enevoldsen i Folketinget,Frederik Valdemar Brondahl Enevoldsen,Socialdemokratiet,3373,9,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
100415125806241,"Mette Reissmann - Folketingskandidat, Socialdemokratiet",Mette Reissmann,Socialdemokratiet,125,3,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Rød blok
102514162425194,Frederik Vad,Nielsen Frederik Vad,Socialdemokratiet,803,3,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
102868511541325,Socialdemokratiet RRO,"Socialdemokratisk Partiforening for Røsnæs, Raklev og omegn",Socialdemokratiet,110,2,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
103537711688868,Sofie De Bretteville Olsen,Eriksen Simon Bjørnholdt,Socialdemokratiet,205,1,Politiker,Kvinde,Side,,,,20221027,Rød blok
104051241982782,Fie Hækkerup,Fie Thorsted Hækkerup,Socialdemokratiet,932,12,Politiker,Kvinde,Side,,,,20221027,Rød blok
107577065102777,Anna Thusgård,Anna Thusgård Rørstrøm,Socialdemokratiet,391,5,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
108711254383534,Mads Madsen Henriksen,Mads Madsen Henriksen,Socialdemokratiet,1106,4,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
109899075117401,"Thorkild Holmboe-Hay, Folketingskandidat Lolland-Falster",Thorkild Holmboe-Hay,Socialdemokratiet,5395,8,Politiker,Mand,Side,,,FTV kandidat,20221027,Rød blok
110566348364597,Nikoline Prehn - Folketingskandidat,Laurits Wulff Holm,Socialdemokratiet,285,7,Politiker,Kvinde,Side,,,FTV kandidat,20221027,Rød blok
117286478282546,Kaare Dybvad Bek,Socialdemokratiet Holbæk,Socialdemokratiet,269,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Rød blok
130494840642224,Mette Gjerskov - Socialdemokratiet,Mette Gjerskov - Socialdemokratiet,Socialdemokratiet,143,6,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221027,Rød blok
131559313586863,Morten Bødskov,Socialdemokratiet,Socialdemokratiet,2512,10,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221027,Rød blok
